exp,species,dev_stage,tissue,area,x,y,perimeter
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,250.94,15.24,20.63,61.54
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,237.79,14.6,20.95,59.64
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,359.28,20.63,23.49,72.4
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,374.7,20.63,23.81,74.23
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,161.85,13.02,16.19,47.84
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,254.37,15.87,20.63,59.46
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,222.47,16.19,16.83,55.17
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,232.25,18.73,16.19,58.45
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,315.75,16.83,21.59,66.32
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,217.53,15.24,17.46,56.49
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,234.62,15.56,18.73,59.55
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,190.98,16.19,15.56,54.08
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,253.06,21.27,15.87,61.61
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,243.23,16.83,17.14,56.58
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,241.27,16.51,17.78,59.34
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,246.16,16.83,19.37,61.05
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,224.89,16.19,15.87,57.28
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,245.55,13.33,21.9,61.69
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,201.51,11.75,19.37,55.04
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,203.68,17.14,16.51,54.62
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,200.05,15.87,16.19,53.41
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,305.97,21.27,21.27,67.42
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,109.15,10.79,13.33,38.84
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,215.67,18.73,15.87,56.72
Tg P2X3-488 AceTub-594 20x 1-C,Bamboo shark,Pre-hatch,TG,256.54,11.75,25.4,65.71
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,248.42,19.05,19.37,65.45
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,79.82,11.11,10.48,35.36
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,261.93,21.9,16.83,61.57
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,247.11,19.68,18.1,61.27
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,191.03,17.46,15.56,54.25
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,239.66,14.92,18.73,59.74
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,200.1,16.51,14.6,53.52
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,158.63,13.33,13.97,48.73
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,69.14,8.89,9.84,32.41
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,228.72,17.14,16.51,56.75
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,154.6,15.56,13.02,48.55
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,248.42,19.05,19.37,65.45
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,79.82,11.11,10.48,35.36
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,261.93,21.9,16.83,61.57
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,247.11,19.68,18.1,61.27
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,191.03,17.46,15.56,54.25
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,239.66,14.92,18.73,59.74
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,200.1,16.51,14.6,53.52
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,158.63,13.33,13.97,48.73
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,69.14,8.89,9.84,32.41
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,228.72,17.14,16.51,56.75
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,154.6,15.56,13.02,48.55
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,248.42,19.05,19.37,65.45
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,79.82,11.11,10.48,35.36
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,261.93,21.9,16.83,61.57
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,247.11,19.68,18.1,61.27
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,191.03,17.46,15.56,54.25
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,239.66,14.92,18.73,59.74
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,200.1,16.51,14.6,53.52
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,158.63,13.33,13.97,48.73
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,69.14,8.89,9.84,32.41
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,228.72,17.14,16.51,56.75
Tg P2X3-488 AceTub-594 20x 2b-E,Bamboo shark,Pre-hatch,TG,154.6,15.56,13.02,48.55
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,516.4,28.25,26.67,96.41
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,395.41,24.44,20.95,72.77
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,325.22,18.73,21.27,68.21
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,229.78,19.37,15.87,59.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,327.23,21.9,18.41,66.41
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,381.91,26.35,24.13,78.64
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,129.55,13.33,11.75,41.33
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,206.95,17.14,15.24,53.13
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,303.6,20.63,20.63,66.01
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,136.86,12.7,13.33,43.67
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,197.23,18.1,13.65,51.75
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,401.66,25.4,20,74.66
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,202.07,16.51,15.24,53.25
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,355.96,25.71,20.32,72.98
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,289.74,24.76,15.56,67.56
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,214.01,17.78,14.92,54.57
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,182.82,13.33,16.51,50.15
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,258.7,19.68,17.78,62.74
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,223.68,16.51,17.78,56.59
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,200.86,17.78,14.29,54.03
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,203.12,17.78,14.6,57.21
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,190.88,16.19,15.87,52.7
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,319.78,23.81,19.05,71.22
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,165.94,15.24,13.33,50.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,222.32,21.9,15.24,59.95
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,211.08,15.87,16.83,55.62
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,231.85,17.46,16.19,57.73
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,207.66,15.56,15.87,54.34
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,288.99,17.14,20.32,63.77
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,387.05,23.17,21.59,74.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,238.65,18.73,16.51,59.63
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,185.29,16.19,13.97,51.94
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,322.45,19.37,20,67.15
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,226.96,23.17,13.33,60.5
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,325.62,23.81,17.14,74.72
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,451.65,22.22,23.81,79.57
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,516.4,28.25,26.67,96.41
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,395.41,24.44,20.95,72.77
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,325.22,18.73,21.27,68.21
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,229.78,19.37,15.87,59.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,327.23,21.9,18.41,66.41
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,381.91,26.35,24.13,78.64
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,129.55,13.33,11.75,41.33
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,206.95,17.14,15.24,53.13
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,303.6,20.63,20.63,66.01
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,136.86,12.7,13.33,43.67
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,197.23,18.1,13.65,51.75
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,401.66,25.4,20,74.66
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,202.07,16.51,15.24,53.25
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,355.96,25.71,20.32,72.98
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,289.74,24.76,15.56,67.56
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,214.01,17.78,14.92,54.57
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,182.82,13.33,16.51,50.15
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,258.7,19.68,17.78,62.74
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,223.68,16.51,17.78,56.59
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,200.86,17.78,14.29,54.03
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,203.12,17.78,14.6,57.21
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,190.88,16.19,15.87,52.7
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,319.78,23.81,19.05,71.22
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,165.94,15.24,13.33,50.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,222.32,21.9,15.24,59.95
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,211.08,15.87,16.83,55.62
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,231.85,17.46,16.19,57.73
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,207.66,15.56,15.87,54.34
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,288.99,17.14,20.32,63.77
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,387.05,23.17,21.59,74.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,238.65,18.73,16.51,59.63
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,185.29,16.19,13.97,51.94
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,322.45,19.37,20,67.15
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,226.96,23.17,13.33,60.5
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,325.62,23.81,17.14,74.72
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,451.65,22.22,23.81,79.57
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,516.4,28.25,26.67,96.41
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,395.41,24.44,20.95,72.77
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,325.22,18.73,21.27,68.21
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,229.78,19.37,15.87,59.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,327.23,21.9,18.41,66.41
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,381.91,26.35,24.13,78.64
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,129.55,13.33,11.75,41.33
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,206.95,17.14,15.24,53.13
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,303.6,20.63,20.63,66.01
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,136.86,12.7,13.33,43.67
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,197.23,18.1,13.65,51.75
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,401.66,25.4,20,74.66
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,202.07,16.51,15.24,53.25
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,355.96,25.71,20.32,72.98
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,289.74,24.76,15.56,67.56
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,214.01,17.78,14.92,54.57
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,182.82,13.33,16.51,50.15
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,258.7,19.68,17.78,62.74
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,223.68,16.51,17.78,56.59
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,200.86,17.78,14.29,54.03
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,203.12,17.78,14.6,57.21
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,190.88,16.19,15.87,52.7
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,319.78,23.81,19.05,71.22
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,165.94,15.24,13.33,50.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,222.32,21.9,15.24,59.95
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,211.08,15.87,16.83,55.62
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,231.85,17.46,16.19,57.73
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,207.66,15.56,15.87,54.34
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,288.99,17.14,20.32,63.77
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,387.05,23.17,21.59,74.19
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,238.65,18.73,16.51,59.63
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,185.29,16.19,13.97,51.94
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,322.45,19.37,20,67.15
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,226.96,23.17,13.33,60.5
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,325.62,23.81,17.14,74.72
Tg P2X3-488 AceTub-594 20x-D,Bamboo shark,Pre-hatch,TG,451.65,22.22,23.81,79.57
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,119.98,12.38,13.33,40.64
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,94.73,8.57,14.6,40.25
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,106.98,10.48,13.33,38.89
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,107.53,11.43,13.33,39.3
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,99.82,11.75,12.06,38.33
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,82.89,11.11,9.84,35.26
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,113.73,12.06,12.38,40.12
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.38,9.21,11.11,33.4
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,129.15,13.02,13.02,44.44
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,85.01,10.79,10.48,34.42
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,88.79,9.84,12.7,37.56
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,83.14,10.48,10.48,33.64
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.63,9.84,11.11,33.03
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,116.15,11.75,13.02,41.51
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,125.22,13.33,12.7,41.73
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,111.77,13.02,11.75,39.94
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,102.9,10.79,12.38,37.63
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,103.8,9.21,15.87,40.58
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,101.79,11.75,12.7,40.07
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,87.12,9.52,12.7,35.68
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,87.12,12.06,12.7,36.82
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,52.61,7.3,9.52,28.01
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,62.33,8.25,10.48,30.16
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,85.11,10.48,12.06,37.37
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.83,11.75,9.84,34.28
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,99.57,10.79,13.65,39.24
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,128.5,14.29,11.75,42.92
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,110.96,12.38,12.7,39.45
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,111.26,12.06,13.02,40.12
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,82.89,9.52,11.11,33.79
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,49.63,7.94,7.94,25.93
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,55.83,7.62,9.21,28.02
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,18.59,5.08,5.08,16.41
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,45.86,9.21,6.35,26.33
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,42.58,8.57,8.25,25.72
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,59.06,10.48,7.62,29.98
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,44.55,9.21,6.03,26.11
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,114.29,14.29,10.48,39.46
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,90.05,9.21,12.06,35.3
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,47.57,8.89,7.3,25.93
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,101.08,11.75,11.43,38.41
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,71.76,9.84,10.48,31.91
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,72.46,7.94,11.11,32.09
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,70.09,9.52,10.48,32.6
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,131.27,13.33,13.65,42.28
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,46.01,8.25,6.35,26.04
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,33.66,6.35,6.35,21.76
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,76.14,9.84,12.06,34.98
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,86.72,9.52,11.75,34.42
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,68.38,7.94,10.79,31.19
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,46.51,9.84,6.03,26.57
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,74.53,10.16,10.16,32.38
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,39.41,5.08,9.52,24.78
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,144.42,13.33,14.92,44.21
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,125.47,11.43,13.97,40.9
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,68.38,9.21,9.84,30.53
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,51.5,7.3,9.84,27.52
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,50.09,7.62,7.94,26.4
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,81.63,8.89,11.43,33.96
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,75.23,9.21,10.16,32.13
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,73.57,11.11,7.94,32.6
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,41.52,6.35,7.94,24.61
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,46.31,6.98,8.57,25.68
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,62.74,7.62,10.16,29.35
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,61.53,8.57,8.25,28.83
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,47.92,8.57,8.25,26.35
ngn1-594 nf-488 20x 4 rl - tg,Bamboo shark,32,TG,62.28,11.11,9.21,32.24
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,86.37,10.48,12.06,39.61
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,48.98,7.62,8.25,26.02
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,88.13,11.43,12.06,36.91
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,86.72,13.02,9.84,42.79
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,93.57,12.06,12.06,37.63
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,71.3,11.43,7.94,31.8
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,68.88,12.06,10.48,34.56
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,93.57,9.84,15.56,40.26
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,135.3,11.75,15.56,43.29
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,58.25,9.84,9.52,29.83
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,105.16,11.43,12.7,38.61
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,67.17,11.11,9.52,33.56
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,89.09,10.48,11.43,35.81
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,27.61,6.67,7.94,23.84
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,87.58,10.79,11.43,36.4
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,91.41,13.33,13.65,41.5
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,84.76,8.57,11.75,34.78
ngn1-594 nf-488 20x 6- tg,Bamboo shark,32,TG,63.64,9.52,10.16,30.89
